Grid_ID,Longitude,Latitude,Species_N_All,Species_N_Inf,So_Pi,Df_Pi,Co_Pi,Sk_Pi,Um_Pi,Ra_Pi,Cp_Pi,Pa_Pi,Ck_Pi
409,83.37389507,39.1718753,15,12,0.25,0,0,0,0.083333333,0.416666667,0.166666667,0.083333333,0
410,89.13607952,40.22104453,80,75,0.106666667,0.04,0.053333333,0.146666667,0.066666667,0.213333333,0.24,0.133333333,0
411,123.373984,50.2339868,588,497,0.098591549,0.195171026,0.050301811,0.108651911,0.080482897,0.201207243,0.177062374,0.06639839,0.022132797
412,106.9918293,22.26009667,2454,2084,0.126199616,0.274952015,0.033109405,0.109884837,0.075335893,0.19865643,0.059980806,0.121880998,0
413,107.3099948,37.38635123,492,449,0.097995546,0.175946548,0.031180401,0.162583519,0.057906459,0.182628062,0.162583519,0.113585746,0.0155902
414,89.85811704,37.62238076,106,97,0.103092784,0.030927835,0.082474227,0.134020619,0.051546392,0.226804124,0.268041237,0.103092784,0
415,85.07025577,41.33915912,21,18,0,0.111111111,0,0.388888889,0,0.166666667,0.111111111,0.222222222,0
416,90.72895393,29.62098723,1932,1681,0.133254015,0.191552647,0.049970256,0.112433076,0.0743605,0.190362879,0.130279595,0.105889352,0.01189768
417,116.2173067,33.71680535,65,53,0.169811321,0.169811321,0.018867925,0.20754717,0.018867925,0.245283019,0.094339623,0.075471698,0
418,104.7265704,41.4599311,113,101,0.138613861,0.207920792,0.01980198,0.128712871,0.059405941,0.168316832,0.207920792,0.059405941,0.00990099
419,79.29030995,40.11312723,59,51,0.196078431,0.098039216,0.058823529,0.137254902,0.039215686,0.137254902,0.196078431,0.137254902,0
420,114.5815498,43.54488638,104,98,0.163265306,0.173469388,0,0.173469388,0.091836735,0.112244898,0.163265306,0.12244898,0
421,80.67899251,36.73402591,207,182,0.093406593,0.10989011,0.043956044,0.159340659,0.032967033,0.21978022,0.137362637,0.175824176,0.027472527
422,126.114258,41.18486278,129,104,0.115384615,0.201923077,0.057692308,0.076923077,0.076923077,0.240384615,0.134615385,0.057692308,0.038461538
423,120.7804085,24.31012499,691,580,0.131034483,0.222413793,0.044827586,0.089655172,0.094827586,0.255172414,0.079310345,0.079310345,0.003448276
424,109.6615106,25.84429388,2392,2083,0.148823812,0.232357177,0.04512722,0.079212674,0.117618819,0.204992799,0.064330293,0.102256361,0.005280845
425,100.2100091,38.81975172,865,781,0.108834827,0.160051216,0.055057618,0.149807939,0.064020487,0.172855314,0.160051216,0.108834827,0.020486556
426,91.52805977,44.88597388,58,49,0.163265306,0.142857143,0.020408163,0.081632653,0.102040816,0.224489796,0.224489796,0.020408163,0.020408163
427,111.7309507,29.41662081,304,268,0.100746269,0.26119403,0.093283582,0.070895522,0.100746269,0.25,0.059701493,0.059701493,0.003731343
428,92.53413754,36.2177252,22,19,0.157894737,0.052631579,0.105263158,0.105263158,0,0.263157895,0.263157895,0.052631579,0
429,121.6794096,48.54470386,116,104,0.086538462,0.115384615,0.019230769,0.259615385,0.057692308,0.240384615,0.105769231,0.105769231,0.009615385
430,115.6871318,41.72372733,95,86,0.058139535,0.209302326,0.034883721,0.139534884,0.046511628,0.220930233,0.151162791,0.139534884,0
431,86.24863988,41.55446474,330,275,0.105454545,0.170909091,0.047272727,0.207272727,0.036363636,0.181818182,0.134545455,0.098181818,0.018181818
432,119.4453929,42.40634051,478,426,0.107981221,0.241784038,0.056338028,0.061032864,0.122065728,0.187793427,0.096244131,0.117370892,0.009389671
433,81.71902061,43.43907593,1057,926,0.10475162,0.151187905,0.047516199,0.109071274,0.088552916,0.212742981,0.171706263,0.090712743,0.023758099
434,88.78343224,45.62665904,177,151,0.139072848,0.145695364,0.059602649,0.092715232,0.099337748,0.218543046,0.158940397,0.059602649,0.026490066
435,121.5686459,28.32979812,10,9,0,0,0.111111111,0,0.111111111,0.444444444,0.333333333,0,0
436,105.529618,28.4489571,1319,1132,0.151943463,0.208480565,0.052120141,0.089222615,0.107773852,0.205830389,0.088339223,0.091872792,0.004416961
437,79.84257105,41.76859172,29,24,0.208333333,0.083333333,0,0.375,0,0.083333333,0.166666667,0.083333333,0
438,116.0178627,31.05846538,1373,1179,0.117896522,0.211195929,0.059372349,0.094147583,0.091603053,0.222222222,0.096692112,0.098388465,0.008481764
439,107.340798,36.50205356,144,136,0.102941176,0.161764706,0.036764706,0.088235294,0.088235294,0.161764706,0.205882353,0.154411765,0
440,105.2329818,33.7816367,1463,1287,0.106449106,0.208236208,0.067599068,0.098679099,0.094017094,0.201243201,0.092463092,0.099456099,0.031857032
441,100.9275753,42.30937484,70,61,0.147540984,0.196721311,0.06557377,0.114754098,0.016393443,0.180327869,0.196721311,0.081967213,0
442,110.807898,41.83985941,168,157,0.114649682,0.165605096,0.050955414,0.121019108,0.044585987,0.171974522,0.27388535,0.057324841,0
443,85.12590989,34.0395582,22,22,0.090909091,0.045454545,0.045454545,0.045454545,0.090909091,0.136363636,0.227272727,0.318181818,0
444,107.685371,24.91852879,1465,1268,0.128548896,0.280757098,0.045741325,0.090694006,0.083596215,0.201892744,0.074132492,0.093059937,0.001577287
445,81.00731451,35.88716634,32,26,0.192307692,0,0.115384615,0.038461538,0.115384615,0.307692308,0.153846154,0.076923077,0
446,113.7955988,23.08663529,2346,2004,0.133732535,0.226546906,0.030439122,0.114770459,0.065369261,0.228542914,0.080838323,0.113772455,0.005988024
447,103.7334212,24.76241311,925,817,0.093023256,0.246022032,0.05630355,0.094247246,0.066095471,0.205630355,0.128518972,0.102815177,0.007343941
448,88.62571401,41.95439119,44,35,0.257142857,0.085714286,0.028571429,0.057142857,0.085714286,0.257142857,0.171428571,0.028571429,0.028571429
449,118.4275617,44.25919022,42,39,0.153846154,0.179487179,0.025641026,0.102564103,0.025641026,0.230769231,0.179487179,0.076923077,0.025641026
450,110.8924446,42.67898404,15,13,0.230769231,0.076923077,0,0.307692308,0.076923077,0.076923077,0.230769231,0,0
451,88.48323939,38.30340402,80,75,0.106666667,0.04,0.053333333,0.146666667,0.066666667,0.213333333,0.24,0.133333333,0
452,112.8317229,31.17736986,86,71,0.197183099,0.112676056,0.014084507,0.084507042,0.098591549,0.253521127,0.154929577,0.070422535,0.014084507
453,80.00022146,38.42492456,2,1,0,0,0,0,0,1,0,0,0
454,79.53803873,33.67256718,319,276,0.119565217,0.097826087,0.076086957,0.155797101,0.054347826,0.166666667,0.202898551,0.115942029,0.010869565
455,117.8023972,27.3712325,1932,1662,0.130565584,0.236462094,0.051744886,0.096269555,0.088447653,0.199157641,0.078820698,0.114320096,0.004211793
456,81.84734537,30.63568852,86,81,0.135802469,0.098765432,0.049382716,0.12345679,0.061728395,0.185185185,0.197530864,0.135802469,0.012345679
457,102.4479179,28.28655989,2436,2113,0.122101278,0.192617132,0.051112163,0.085660199,0.104117369,0.237103644,0.114055845,0.080927591,0.01230478
458,86.87058162,43.49024185,352,310,0.15483871,0.14516129,0.083870968,0.122580645,0.067741935,0.229032258,0.132258065,0.04516129,0.019354839
459,118.6259926,25.51912441,1456,1270,0.141732283,0.247244094,0.048031496,0.091338583,0.069291339,0.202362205,0.099212598,0.096850394,0.003937008
460,92.78631637,29.94685715,448,386,0.124352332,0.132124352,0.067357513,0.119170984,0.077720207,0.17357513,0.212435233,0.069948187,0.023316062
461,96.2403627,41.14411735,29,23,0.043478261,0.130434783,0.043478261,0.217391304,0,0.304347826,0.173913043,0.086956522,0
462,102.4588266,39.8559365,58,56,0.089285714,0.125,0.017857143,0.142857143,0.035714286,0.196428571,0.321428571,0.071428571,0
463,115.4849095,23.1141027,448,396,0.154040404,0.287878788,0.027777778,0.085858586,0.063131313,0.181818182,0.101010101,0.098484848,0
464,98.48647987,42.21552234,71,63,0.142857143,0.19047619,0.063492063,0.142857143,0.015873016,0.174603175,0.174603175,0.095238095,0
465,108.6749967,24.9350792,1542,1305,0.16091954,0.285823755,0.046743295,0.078927203,0.07816092,0.196934866,0.063601533,0.086590038,0.002298851
466,79.93061641,35.62780652,77,68,0.161764706,0.044117647,0.058823529,0.117647059,0.014705882,0.264705882,0.220588235,0.102941176,0.014705882
467,93.65523413,41.75309223,20,16,0.1875,0.1875,0,0,0.125,0.25,0.1875,0.0625,0
468,103.1918293,31.90671733,1479,1294,0.105100464,0.165378671,0.060278207,0.082689335,0.108964451,0.22488408,0.14683153,0.085780526,0.020092736
469,115.7578091,42.61027232,361,326,0.082822086,0.147239264,0.039877301,0.144171779,0.076687117,0.165644172,0.180981595,0.147239264,0.015337423
470,94.86096261,41.89323111,17,14,0.071428571,0.214285714,0,0,0.142857143,0.285714286,0.214285714,0.071428571,0
471,79.24238296,31.72387376,409,356,0.146067416,0.140449438,0.042134831,0.168539326,0.053370787,0.207865169,0.129213483,0.106741573,0.005617978
472,83.68243974,38.31827018,17,14,0.214285714,0,0,0,0.071428571,0.428571429,0.214285714,0.071428571,0
473,121.7446112,41.34548235,314,272,0.125,0.1875,0.040441176,0.154411765,0.080882353,0.198529412,0.117647059,0.095588235,0
474,120.3365164,31.63371006,1492,1285,0.13151751,0.210894942,0.049805447,0.109727626,0.087159533,0.223346304,0.075486381,0.105058366,0.007003891
475,114.0690337,34.6933024,531,475,0.138947368,0.187368421,0.029473684,0.115789474,0.073684211,0.210526316,0.094736842,0.136842105,0.012631579
476,120.3487756,33.36933169,260,230,0.091304348,0.165217391,0.039130435,0.173913043,0.069565217,0.247826087,0.073913043,0.130434783,0.008695652
477,124.680738,43.7414579,162,140,0.092857143,0.142857143,0.028571429,0.164285714,0.085714286,0.135714286,0.171428571,0.121428571,0.057142857
478,82.24190287,38.93249692,34,26,0.230769231,0,0.038461538,0.038461538,0.115384615,0.346153846,0.076923077,0.153846154,0
479,92.43453794,27.26587599,242,210,0.157142857,0.104761905,0.047619048,0.038095238,0.180952381,0.223809524,0.219047619,0.023809524,0.004761905
480,87.76442625,32.73263428,5,5,0,0.2,0,0,0,0,0.2,0.6,0
481,117.0771327,43.44039257,526,459,0.069716776,0.163398693,0.050108932,0.111111111,0.082788671,0.193899782,0.17211329,0.135076253,0.021786492
482,95.56909303,38.38897877,37,33,0.212121212,0.060606061,0.060606061,0.212121212,0.03030303,0.121212121,0.181818182,0.121212121,0
483,77.92009376,41.31379296,23,19,0.210526316,0.105263158,0.052631579,0.105263158,0,0.315789474,0.157894737,0.052631579,0
484,111.6125148,23.11978683,1952,1709,0.138677589,0.257460503,0.036278525,0.107665301,0.078993563,0.188999415,0.080163839,0.108250439,0.003510825
485,102.901309,22.98553295,2487,2131,0.129516659,0.264664477,0.034256218,0.106522759,0.076020648,0.219145941,0.068512435,0.1008916,0.000469263
486,128.8507805,45.05091163,325,281,0.099644128,0.185053381,0.035587189,0.120996441,0.088967972,0.167259786,0.15658363,0.106761566,0.039145907
487,100.6508834,35.29721426,452,390,0.112820513,0.146153846,0.033333333,0.112820513,0.092307692,0.217948718,0.146153846,0.097435897,0.041025641
488,103.865392,37.2684316,157,144,0.138888889,0.125,0.020833333,0.145833333,0.076388889,0.173611111,0.1875,0.131944444,0
489,82.83619923,30.77681454,71,65,0.184615385,0.030769231,0.061538462,0.153846154,0.061538462,0.123076923,0.215384615,0.169230769,0
490,81.36374579,44.29375258,1092,954,0.125786164,0.142557652,0.054507338,0.122641509,0.07442348,0.208595388,0.162473795,0.085953878,0.023060797
491,114.3101189,39.11353115,936,816,0.098039216,0.207107843,0.045343137,0.112745098,0.074754902,0.191176471,0.144607843,0.105392157,0.020833333
492,98.85043267,24.40887093,1612,1389,0.120230382,0.264218862,0.043916487,0.109431246,0.076313895,0.213102952,0.085673146,0.085673146,0.001439885
493,84.71623182,45.87439924,181,155,0.15483871,0.122580645,0.038709677,0.109677419,0.077419355,0.174193548,0.24516129,0.064516129,0.012903226
494,122.5457256,53.03833017,589,500,0.148,0.204,0.032,0.118,0.07,0.256,0.076,0.076,0.02
495,101.6982058,21.29490061,1147,954,0.099580713,0.248427673,0.032494759,0.129979036,0.055555556,0.251572327,0.041928721,0.140461216,0
496,122.0675314,37.08395221,90,83,0.096385542,0.144578313,0.048192771,0.13253012,0.072289157,0.265060241,0.120481928,0.096385542,0.024096386
497,112.5826837,23.10059591,1854,1629,0.138121547,0.245549417,0.030693677,0.105586249,0.066912216,0.206875384,0.082259055,0.122774708,0.001227747
498,80.35469908,44.79266966,153,129,0.131782946,0.147286822,0.046511628,0.046511628,0.093023256,0.279069767,0.201550388,0.03875969,0.015503876
499,105.5755074,27.55458035,968,806,0.143920596,0.232009926,0.05955335,0.08560794,0.117866005,0.200992556,0.05955335,0.096774194,0.003722084
500,93.07395117,38.98455032,36,32,0.21875,0.0625,0.0625,0.21875,0.03125,0.09375,0.1875,0.125,0
501,105.6645183,25.75948958,1178,1018,0.137524558,0.265225933,0.046168959,0.087426326,0.087426326,0.209233792,0.077603143,0.087426326,0.001964637
502,117.259628,45.21989871,469,419,0.07875895,0.150357995,0.045346062,0.119331742,0.066825776,0.169451074,0.233890215,0.114558473,0.021479714
503,103.6704754,25.66276346,537,457,0.102844639,0.181619256,0.06345733,0.070021882,0.188183807,0.18380744,0.107221007,0.100656455,0.002188184
504,104.6128045,26.61397219,810,684,0.130116959,0.25,0.052631579,0.093567251,0.096491228,0.203216374,0.08625731,0.074561404,0.013157895
505,109.6059475,38.29841815,457,405,0.113580247,0.212345679,0.039506173,0.120987654,0.066666667,0.187654321,0.118518519,0.125925926,0.014814815
506,128.5443151,48.75342556,6,6,0.333333333,0,0.166666667,0,0,0.5,0,0,0
507,100.7817685,24.55117458,2633,2249,0.128501556,0.240551356,0.040017786,0.089373055,0.093374833,0.238328146,0.084926634,0.081369498,0.003557137
508,118.9994872,48.73302517,103,89,0.134831461,0.179775281,0.011235955,0.146067416,0.134831461,0.168539326,0.146067416,0.04494382,0.033707865
509,106.1606635,37.35726783,300,276,0.126811594,0.25,0.047101449,0.123188406,0.065217391,0.141304348,0.152173913,0.09057971,0.003623188
510,119.8096914,45.06637086,14,14,0.142857143,0.357142857,0.071428571,0,0,0.285714286,0.142857143,0,0
511,100.0944802,30.7963244,469,388,0.134020619,0.144329897,0.051546392,0.082474227,0.12371134,0.221649485,0.154639175,0.072164948,0.015463918
512,86.63211552,48.05193528,985,868,0.102534562,0.123271889,0.054147465,0.133640553,0.084101382,0.187788018,0.185483871,0.09562212,0.033410138
513,101.3340713,29.10447721,1637,1388,0.134005764,0.170028818,0.063400576,0.090057637,0.11815562,0.205331412,0.127521614,0.06556196,0.025936599
514,107.3709038,35.617551,485,428,0.098130841,0.182242991,0.056074766,0.107476636,0.079439252,0.231308411,0.107476636,0.128504673,0.009345794
515,81.23574169,41.48311431,44,33,0.212121212,0.121212121,0.060606061,0.272727273,0.03030303,0.090909091,0.151515152,0.060606061,0
516,106.4861366,30.26845778,330,290,0.131034483,0.220689655,0.051724138,0.131034483,0.096551724,0.2,0.065517241,0.096551724,0.006896552
517,80.89565495,42.33071122,254,221,0.122171946,0.117647059,0.031674208,0.085972851,0.117647059,0.257918552,0.21719457,0.036199095,0.013574661
518,103.7936491,38.15134048,113,101,0.138613861,0.207920792,0.01980198,0.128712871,0.059405941,0.168316832,0.207920792,0.059405941,0.00990099
519,106.0225157,40.00998737,114,102,0.137254902,0.205882353,0.019607843,0.12745098,0.058823529,0.166666667,0.205882353,0.068627451,0.009803922
520,126.3289579,45.36612624,270,236,0.122881356,0.203389831,0.050847458,0.169491525,0.06779661,0.144067797,0.097457627,0.084745763,0.059322034
521,87.44083968,29.93362769,16,13,0,0,0,0.153846154,0.153846154,0,0.307692308,0.384615385,0
522,99.27014167,28.93025552,3101,2683,0.132314573,0.16623183,0.064852777,0.083861349,0.11591502,0.209467015,0.139768915,0.06187104,0.02571748
523,119.7998023,27.23918856,1133,986,0.137931034,0.224137931,0.048681542,0.111561866,0.09127789,0.207910751,0.077079108,0.097363083,0.004056795
524,109.6681943,24.03843113,1358,1175,0.125957447,0.259574468,0.038297872,0.09106383,0.09106383,0.212765957,0.06893617,0.109787234,0.002553191
525,118.9997848,29.07885066,845,733,0.151432469,0.234652115,0.038199181,0.09686221,0.075034106,0.212824011,0.081855389,0.106412005,0.002728513
526,123.6396454,53.48920929,511,435,0.154022989,0.211494253,0.022988506,0.12183908,0.055172414,0.250574713,0.08045977,0.08045977,0.022988506
527,89.0516398,32.05735342,54,51,0.078431373,0.078431373,0.078431373,0.098039216,0.058823529,0.235294118,0.215686275,0.156862745,0
528,100.3240682,37.93925151,635,566,0.125441696,0.139575972,0.042402827,0.125441696,0.061837456,0.208480565,0.159010601,0.11130742,0.026501767
529,83.0029377,33.58176102,18,18,0.111111111,0,0.055555556,0.055555556,0.111111111,0.166666667,0.222222222,0.277777778,0
530,102.7200604,37.2087143,936,827,0.110036276,0.141475212,0.055622733,0.128174123,0.072551391,0.188633615,0.182587666,0.106408706,0.014510278
531,92.01573599,43.35105512,26,22,0.045454545,0.272727273,0.045454545,0.045454545,0.181818182,0.181818182,0.181818182,0.045454545,0
532,113.5874013,23.97902882,2264,1967,0.141331978,0.239959329,0.034062023,0.112353838,0.080325369,0.209456024,0.074224708,0.107269954,0.001016777
533,117.6543305,48.80894733,134,120,0.1,0.141666667,0.033333333,0.083333333,0.108333333,0.233333333,0.191666667,0.091666667,0.016666667
534,102.3689719,29.17768188,2037,1760,0.105681818,0.208522727,0.0625,0.082954545,0.109659091,0.219886364,0.110227273,0.073295455,0.027272727
535,120.669304,42.31650578,9,9,0,0,0,0.111111111,0.333333333,0.111111111,0.444444444,0,0
536,87.42429708,48.89081194,162,138,0.166666667,0.137681159,0.072463768,0.072463768,0.050724638,0.173913043,0.210144928,0.057971014,0.057971014
537,123.5619189,51.14096951,95,83,0.096385542,0.144578313,0.024096386,0.156626506,0.108433735,0.204819277,0.192771084,0.048192771,0.024096386
