"Grid_ID","Longitude","Latitude","Species_N_All","Species_N_Inf","MDT","So_Pi","Df_Pi","Co_Pi","Sk_Pi","Um_Pi","Ra_Pi","Cp_Pi","Pa_Pi","Ck_Pi","Determinate","Indeterminate","H","Indeterminate_adj","Determinate_adj","H_Rank"
712,98.64408853,41.36787641,69,61,6.375317477,0.147540984,0.213114754,0.06557377,0.114754098,0.016393443,0.180327869,0.180327869,0.081967213,0,0.360655738,0.639344262,1.92912309565744,0.649004668229795,0.350995331770205,0.290825688073394
713,86.70994399,32.53094016,5,5,1.261707444,0,0.4,0,0,0,0,0.2,0.4,0,0.4,0.6,1.05492016798614,0.659667953637517,0.340332046362483,0.023394495412844
714,104.6669585,25.71564663,1299,1116,8.373699331,0.126344086,0.269713262,0.038530466,0.097670251,0.08781362,0.194444444,0.098566308,0.084229391,0.002688172,0.396057348,0.603942652,1.95219540480573,0.605533498343036,0.394466501656964,0.372477064220184
715,102.8844052,35.44384096,1256,1115,7.576860892,0.123766816,0.161434978,0.050224215,0.086098655,0.088789238,0.189237668,0.172197309,0.095964126,0.032286996,0.285201794,0.714798206,2.08307805121339,0.71374253659982,0.28625746340018,0.967889908256881
716,87.8737859,48.21339435,1079,948,7.536661969,0.109704641,0.154008439,0.053797468,0.120253165,0.064345992,0.181434599,0.19092827,0.092827004,0.032700422,0.26371308,0.73628692,2.07735818152772,0.734449313987456,0.265550686012544,0.95045871559633
717,93.14064077,28.1869205,366,319,8.556771694,0.131661442,0.112852665,0.056426332,0.037617555,0.156739812,0.210031348,0.250783699,0.037617555,0.006269592,0.244514107,0.755485893,1.9190555595234,0.748797674093315,0.251202325906685,0.256880733944954
718,104.7703475,40.85394902,113,101,8.389748153,0.138613861,0.207920792,0.01980198,0.128712871,0.059405941,0.168316832,0.207920792,0.059405941,0.00990099,0.346534653,0.653465347,1.94964406649953,0.657110178705417,0.342889821294583,0.363302752293578
719,111.5933732,22.21447625,1103,967,10.32080643,0.162357808,0.265770424,0.027921406,0.112719752,0.072388831,0.175801448,0.082730093,0.100310238,0,0.428128232,0.571871768,1.92582501282029,0.57458108867298,0.42541891132702,0.280733944954128
720,84.06138943,33.81526306,19,19,5.039690433,0.105263158,0.052631579,0.052631579,0.052631579,0.105263158,0.157894737,0.210526316,0.263157895,0,0.157894737,0.842105263,1.90966042245009,0.741004660427066,0.258995339572934,0.227522935779817
721,82.25207312,32.48679476,15,15,13.17216965,0.2,0,0.066666667,0,0.066666667,0.266666667,0.333333333,0.066666667,0,0.2,0.8,1.58216994470768,0.716504539131707,0.283495460868293,0.0678899082568807
722,128.3802655,43.29870851,1144,971,7.833303068,0.108135942,0.148300721,0.054582904,0.132852729,0.078269825,0.203913491,0.146240989,0.096807415,0.030895984,0.256436663,0.743563337,2.0887220377262,0.741569192247129,0.258430807752871,0.977981651376147
723,113.6595998,25.78403522,600,510,9.109112766,0.174509804,0.233333333,0.043137255,0.074509804,0.096078431,0.235294118,0.060784314,0.080392157,0.001960784,0.407843137,0.592156863,1.92393268066884,0.596140528296685,0.403859471703315,0.272477064220183
724,110.7610852,37.41213468,945,831,7.114174933,0.114320096,0.185318893,0.051744886,0.104693141,0.08543923,0.198555957,0.128760529,0.104693141,0.026474128,0.299638989,0.700361011,2.07734036625045,0.699414984768587,0.300585015231413,0.94954128440367
725,79.86593393,32.82669538,187,168,7.38405787,0.130952381,0.119047619,0.083333333,0.160714286,0.041666667,0.142857143,0.125,0.19047619,0.005952381,0.25,0.75,2.03714754836531,0.738906726956266,0.261093273043734,0.76605504587156
726,101.3777858,38.90169175,638,577,7.557086048,0.112651646,0.147313692,0.046793761,0.126516464,0.062391681,0.190641248,0.178509532,0.117850953,0.017331023,0.259965338,0.740034662,2.05187927493111,0.736899641119182,0.263100358880818,0.839449541284404
727,107.6382892,26.71913512,2338,2011,10.0262293,0.143212332,0.236200895,0.05619095,0.084535057,0.101442069,0.205370462,0.072103431,0.093485828,0.007458976,0.379413227,0.620586773,1.99471843184745,0.621256286804942,0.378743713195058,0.552293577981651
728,93.82073998,30.09604413,325,273,7.54182811,0.142857143,0.10989011,0.062271062,0.087912088,0.106227106,0.201465201,0.205128205,0.076923077,0.007326007,0.252747253,0.747252747,2.02650985587481,0.740288061203087,0.259711938796913,0.703669724770642
729,80.07519515,41.22476087,425,371,7.546741992,0.140161725,0.132075472,0.051212938,0.188679245,0.04851752,0.150943396,0.150943396,0.107816712,0.029649596,0.272237197,0.727762803,2.07172502080803,0.723846984522001,0.276153015477999,0.936697247706422
730,87.43388616,41.75957332,33,27,7.348249711,0.222222222,0.148148148,0.037037037,0.074074074,0.037037037,0.148148148,0.222222222,0.074074074,0.037037037,0.37037037,0.62962963,1.98605696716881,0.650223403790105,0.349776596209895,0.505504587155963
731,75.49654016,40.05255686,437,381,8.092849984,0.141732283,0.13648294,0.044619423,0.144356955,0.060367454,0.199475066,0.199475066,0.05511811,0.018372703,0.278215223,0.721784777,2.01266304658515,0.718364365456544,0.281635634543456,0.63302752293578
732,91.70378045,39.69964264,81,76,5.633050782,0.105263158,0.039473684,0.052631579,0.144736842,0.065789474,0.210526316,0.236842105,0.144736842,0,0.144736842,0.855263158,1.92723934821999,0.806481265288194,0.193518734711806,0.288990825688073
733,118.5939912,35.35129276,181,158,8.447282752,0.094936709,0.246835443,0.063291139,0.101265823,0.056962025,0.215189873,0.101265823,0.101265823,0.018987342,0.341772152,0.658227848,2.00831096567336,0.660050084815493,0.339949915184507,0.618348623853211
734,104.2006131,32.84902169,3130,2716,8.788399214,0.122974963,0.198821797,0.064064801,0.096833579,0.096833579,0.207658321,0.109351988,0.08173785,0.021723122,0.32179676,0.67820324,2.06340473674152,0.678127640566004,0.321872359433996,0.895412844036697
735,111.847243,34.74606565,448,387,7.07703313,0.108527132,0.255813953,0.049095607,0.093023256,0.095607235,0.188630491,0.111111111,0.087855297,0.010335917,0.364341085,0.635658915,2.00279018545368,0.637960279589074,0.362039720410926,0.591743119266055
736,94.94515703,35.63321734,38,34,7.591661502,0.088235294,0.029411765,0.058823529,0.205882353,0,0.235294118,0.264705882,0.117647059,0,0.117647059,0.882352941,1.75403013517048,0.788078857127098,0.211921142872902,0.113761467889908
737,88.99016576,27.59938728,982,840,8.534640604,0.13452381,0.128571429,0.051190476,0.110714286,0.104761905,0.19047619,0.172619048,0.082142857,0.025,0.263095239,0.736904761,2.08235842058709,0.734818886948225,0.265181113051775,0.964220183486239
738,106.3306,33.81927941,1586,1402,8.159449229,0.110556348,0.199714693,0.062767475,0.108416548,0.109843081,0.185449358,0.105563481,0.092011412,0.025677603,0.310271041,0.689728959,2.08582248093648,0.689363834368467,0.310636165631533,0.972477064220184
739,131.5991558,45.60083195,506,454,6.991102648,0.081497797,0.160792952,0.026431718,0.143171806,0.09030837,0.182819383,0.198237885,0.107929515,0.008810573,0.242290749,0.757709251,2.00309935214499,0.752771026892277,0.247228973107723,0.594495412844037
740,121.8698405,29.22169343,17,16,3.134877461,0.1875,0.25,0.0625,0.0625,0,0.0625,0.25,0.125,0,0.4375,0.5625,1.78680833998457,0.630642773496238,0.369357226503762,0.13394495412844
741,113.1338978,39.14670383,994,880,7.346649983,0.1,0.186363636,0.052272727,0.114772727,0.081818182,0.204545455,0.139772727,0.101136364,0.019318182,0.286363636,0.713636364,2.05852129007478,0.712342200842453,0.287657799157547,0.872477064220183
742,105.3860594,31.1214486,223,194,8.197505274,0.118556701,0.159793814,0.051546392,0.134020619,0.067010309,0.206185567,0.118556701,0.12371134,0.020618557,0.278350515,0.721649485,2.06610203923495,0.715355284962369,0.284644715037631,0.906422018348624
743,118.434473,24.82910393,567,506,9.704874616,0.130434783,0.239130435,0.033596838,0.102766798,0.061264822,0.211462451,0.100790514,0.112648221,0.007905138,0.369565218,0.630434782,1.97079424729383,0.63248989305113,0.36751010694887,0.432110091743119
744,82.73514143,40.87834474,57,55,4.393630241,0.090909091,0.218181818,0.054545455,0.272727273,0.018181818,0.109090909,0.090909091,0.072727273,0.072727273,0.309090909,0.690909091,1.97695572277392,0.684175562542226,0.315824437457774,0.455045871559633
745,123.785696,45.63657166,341,304,7.654369545,0.088815789,0.180921053,0.036184211,0.125,0.078947368,0.184210526,0.1875,0.111842105,0.006578947,0.269736842,0.730263158,2.00839117405434,0.725349462650228,0.274650537349772,0.619266055045872
746,107.7525768,22.19815287,2015,1737,9.785316405,0.134715026,0.261945884,0.037996546,0.094415659,0.084052965,0.200345423,0.066781808,0.11974669,0,0.39666091,0.60333909,1.93315991084609,0.604379317998832,0.395620682001168,0.304587155963303
747,109.6509644,28.53578422,1815,1549,9.247142489,0.122659781,0.240800516,0.052937379,0.089089735,0.094254358,0.204002582,0.094899935,0.09360878,0.007746934,0.363460297,0.636539703,2.00097796032792,0.637129309775057,0.362870690224943,0.582568807339449
748,94.2640526,27.73739911,956,813,9.936675756,0.153751538,0.17097171,0.038130381,0.067650677,0.130381304,0.260762608,0.105781058,0.056580566,0.01599016,0.324723248,0.675276752,1.97902807347843,0.675124967382763,0.324875032617237,0.474311926605505
749,96.40548316,40.26628978,21,19,3.120516999,0.052631579,0.052631579,0,0.315789474,0,0.263157895,0.210526316,0.105263158,0,0.105263158,0.894736842,1.5902696016968,0.762610051664756,0.237389948335244,0.0715596330275229
750,90.79156479,43.18534783,15,13,6.190754847,0.230769231,0.076923077,0,0.076923077,0.230769231,0.153846154,0.153846154,0.076923077,0,0.307692308,0.692307692,1.84462147721012,0.677606664334277,0.322393335665723,0.170642201834862
751,107.1793013,40.92581008,92,84,8.297446504,0.142857143,0.226190476,0.035714286,0.130952381,0.035714286,0.202380952,0.202380952,0.023809524,0,0.369047619,0.630952381,1.85406334565001,0.640673720837339,0.359326279162661,0.174311926605505
752,108.5755852,31.20258921,324,277,9.04764162,0.093862816,0.223826715,0.075812274,0.075812274,0.133574007,0.205776173,0.104693141,0.079422383,0.007220217,0.317689531,0.682310469,2.01549232061322,0.681260612009673,0.318739387990327,0.643119266055046
753,121.9969528,39.07166107,13,11,8.617857026,0.090909091,0.181818182,0.090909091,0,0,0.454545455,0.181818182,0,0,0.272727273,0.727272727,1.41427906553899,0.686884859593829,0.313115140406171,0.0440366972477064
754,117.3942314,46.06187176,15,14,6.633571177,0.071428571,0.142857143,0,0.071428571,0.142857143,0.285714286,0.142857143,0.071428571,0.071428571,0.214285714,0.785714286,1.94591014672311,0.709637705772364,0.290362294227636,0.344495412844037
755,85.91986035,31.45794258,8,8,3.588594291,0.125,0.125,0,0,0,0.125,0.125,0.5,0,0.25,0.75,1.38629436111989,0.688603862625206,0.311396137374794,0.041743119266055
756,121.3718887,46.75310605,62,58,9.557236793,0.034482759,0.172413793,0.051724138,0.189655172,0.068965517,0.120689655,0.24137931,0.086206897,0.034482759,0.206896552,0.793103448,1.997828095075,0.753912223721323,0.246087776278677,0.569724770642202
757,89.3165176,43.88013749,723,624,7.85838234,0.129807692,0.163461538,0.059294872,0.129807692,0.068910256,0.209935897,0.150641026,0.076923077,0.011217949,0.29326923,0.70673077,2.0384850858594,0.705217212168049,0.294782787831951,0.772477064220183
758,114.5659342,23.94184658,1852,1622,8.725569695,0.136251541,0.254007398,0.042540074,0.09864365,0.082614057,0.194821208,0.086313194,0.102959309,0.001849568,0.390258939,0.609741061,1.96429282079422,0.610747910942232,0.389252089057768,0.412844036697248
759,108.404588,40.05969671,156,140,9.128123311,0.121428571,0.178571429,0.042857143,0.128571429,0.057142857,0.214285714,0.157142857,0.092857143,0.007142857,0.3,0.7,2.00283884849084,0.695205122892656,0.304794877107344,0.592660550458716
760,116.4304046,36.36749861,437,385,8.784968451,0.14025974,0.205194805,0.038961039,0.119480519,0.077922078,0.187012987,0.093506494,0.124675325,0.012987013,0.345454545,0.654545455,2.03075715802085,0.655608084258673,0.344391915741327,0.725688073394495
761,97.99187954,30.60023696,417,362,7.611512315,0.099447514,0.162983425,0.044198895,0.104972376,0.096685083,0.240331492,0.154696133,0.093922652,0.002762431,0.262430939,0.737569061,1.99535077222692,0.732875396460761,0.267124603539239,0.556880733944954
762,99.38072556,28.04117824,3299,2888,8.357634133,0.137119114,0.16101108,0.058864266,0.075831025,0.111495845,0.212950139,0.155124654,0.065789474,0.021814404,0.298130194,0.701869806,2.05433661035933,0.701577166672477,0.298422833327523,0.84954128440367
763,121.3720978,24.36689696,788,659,10.3491664,0.138088012,0.197268589,0.04400607,0.092564492,0.091047041,0.247344461,0.116843703,0.068285281,0.004552352,0.335356601,0.664643399,1.9737384051099,0.664880306518285,0.335119693481715,0.443119266055046
764,101.0538639,31.76587436,664,576,7.709683692,0.102430556,0.131944444,0.052083333,0.102430556,0.102430556,0.21875,0.192708333,0.085069444,0.012152778,0.234375,0.765625,2.03432689529017,0.761327408960707,0.238672591039293,0.75045871559633
765,118.6919485,36.23285818,182,160,10.46359042,0.1375,0.225,0.04375,0.10625,0.1375,0.1875,0.075,0.0875,0,0.3625,0.6375,1.97767286844343,0.642322532192061,0.357677467807939,0.463302752293578
766,118.1179423,41.60043635,543,491,6.955141577,0.089613035,0.138492872,0.044806517,0.114052953,0.081466395,0.201629328,0.232179226,0.071283096,0.026476578,0.228105907,0.771894093,2.02733274872318,0.766561654144302,0.233438345855698,0.709174311926606
767,125.7215885,42.72635292,519,445,7.345164545,0.119101124,0.197752809,0.056179775,0.092134831,0.074157303,0.213483146,0.105617978,0.128089888,0.013483146,0.316853933,0.683146067,2.03667218710286,0.682421388620431,0.317578611379569,0.763302752293578
768,103.9354972,36.38546767,2447,2125,8.476736243,0.121882353,0.208470588,0.059764706,0.090823529,0.097411765,0.208941176,0.12,0.080470588,0.012235294,0.330352941,0.669647059,2.03472382352212,0.669659168194088,0.330340831805912,0.752293577981651
769,125.1578765,51.91884278,102,81,9.489974436,0.135802469,0.185185185,0.061728395,0.061728395,0.061728395,0.308641975,0.098765432,0.049382716,0.037037037,0.320987654,0.679012346,1.96126875902655,0.676893238398866,0.323106761601134,0.403669724770642
770,87.34923506,38.10823053,90,83,5.67388013,0.108433735,0.036144578,0.048192771,0.13253012,0.072289157,0.228915663,0.240963855,0.13253012,0,0.144578313,0.855421687,1.91306621623735,0.809696861057264,0.190303138942736,0.234862385321101
771,104.0040202,35.50224192,2838,2467,9.877055778,0.133765707,0.173490069,0.046615322,0.095662748,0.105796514,0.226591001,0.124037292,0.071341711,0.022699635,0.307255776,0.692744224,2.04763038706223,0.692502015166238,0.307497984833762,0.822935779816514
772,92.41693826,31.69953065,92,78,8.522713291,0.141025641,0.08974359,0.076923077,0.153846154,0.08974359,0.217948718,0.128205128,0.102564103,0,0.230769231,0.769230769,2.02318271502684,0.743671001335706,0.256328998664294,0.688990825688073
773,110.6358219,22.22034442,1770,1553,9.717395081,0.141661301,0.239536381,0.03348358,0.101094656,0.093367675,0.207984546,0.063747585,0.117836446,0.00128783,0.381197682,0.618802318,1.9486076622361,0.6196966809796,0.3803033190204,0.356880733944954
774,96.04761799,29.48414873,2386,2051,9.5311442,0.133593369,0.175524135,0.051194539,0.079960995,0.106289615,0.229156509,0.112627986,0.081423696,0.030229157,0.309117504,0.690882496,2.06029603948434,0.69061624709991,0.30938375290009,0.881651376146789
775,108.6054786,29.42115733,605,529,9.450324027,0.128544423,0.245746692,0.06805293,0.071833648,0.143667297,0.194706994,0.051039698,0.085066163,0.011342155,0.374291115,0.625708885,1.99028570582581,0.627910822539204,0.372089177460796,0.522018348623853
776,121.2290177,31.34420785,1114,970,8.416636618,0.141237113,0.212371134,0.037113402,0.126804124,0.069072165,0.203092784,0.094845361,0.108247423,0.007216495,0.353608247,0.646391753,1.99762335941607,0.647054129023497,0.352945870976503,0.567889908256881
777,111.9802845,40.05454597,523,453,8.023847195,0.134657837,0.205298013,0.048565121,0.116997792,0.052980132,0.21192053,0.139072848,0.077262693,0.013245033,0.33995585,0.66004415,2.00688680532072,0.660643951160474,0.339356048839526,0.607339449541284
778,116.2867546,34.60096918,218,183,13.35800302,0.169398907,0.153005464,0.076502732,0.092896175,0.06557377,0.278688525,0.049180328,0.103825137,0.010928962,0.322404371,0.677595629,1.97279543001973,0.676688229538603,0.323311770461397,0.438532110091743
779,97.73887987,39.50323681,39,37,7.343774064,0.081081081,0.054054054,0.054054054,0.081081081,0.108108108,0.351351351,0.162162162,0.081081081,0.027027027,0.135135135,0.864864865,1.92712939206573,0.782412869552142,0.217587130447858,0.287155963302752
780,122.0384731,43.09815127,223,186,7.93515717,0.075268817,0.209677419,0.037634409,0.150537634,0.096774194,0.215053763,0.080645161,0.123655914,0.010752688,0.284946236,0.715053764,1.99749888655318,0.709367244361093,0.290632755638907,0.565137614678899
781,93.8356493,35.49464063,177,160,6.153595803,0.13125,0.0625,0.04375,0.175,0.04375,0.1875,0.2625,0.09375,0,0.19375,0.80625,1.90552325943313,0.786488038858838,0.213511961141162,0.225688073394495
782,106.1156924,38.24122583,520,455,8.296504948,0.149450549,0.193406593,0.030769231,0.120879121,0.065934066,0.18021978,0.134065934,0.098901099,0.026373626,0.342857142,0.657142858,2.04655854174981,0.657904309322445,0.342095690677555,0.815596330275229
783,123.7551767,52.05273974,28,22,17.68780205,0.227272727,0.136363636,0,0.136363636,0.090909091,0.227272727,0.090909091,0.045454545,0.045454545,0.363636363,0.636363637,1.9338314698821,0.655318632108507,0.344681367891493,0.307339449541284
