FlowerID,Inflorescence,OccNum_All,OccNum_Beetles,OccNum_Flies,OccNum_Bees,OccNum_Wasps,OccNum_Butterflies,OccNum_Moths
F00393,I,0.254105839,0.151785714,0.081593928,0.196721311,0.066666667,0.297297297,0.350503919
F00394,I,0.10310219,0.044642857,0.135673624,0.049180328,0.046666667,0.174447174,0.045352744
F00395,I,0.261633212,0.107142857,0.20398482,0.409836066,0.1,0.496314496,0.153415454
F00396,I,0.151459854,0.071428571,0.165085389,0.114754098,0.086666667,0.26044226,0.0806271
F00397,I,0.097855839,0.035714286,0.062618596,0.163934426,0.013333333,0.218673219,0.044792833
F00399,I,0.001368613,0,0,0,0,0.004095004,0.00055991
F00400,I,0.163777372,0.071428571,0.183111954,0.180327869,0.066666667,0.294021294,0.076707727
F00401,I,0.149635036,0.089285714,0.186907021,0.213114754,0.146666667,0.228501229,0.075587906
F00402,I,0.148722628,0.133928571,0.180265655,0.213114754,0.146666667,0.171171171,0.113661814
F00403,I,0.237910584,0.071428571,0.042694497,0.098360656,0.026666667,0.28992629,0.350503919
F00405,I,0.001596715,0,0.001897533,0,0.013333333,0.000819001,0.001119821
F00406,I,0.009580292,0.026785714,0.0028463,0.016393443,0.006666667,0.014742015,0.008958567
F00407,I,0.145529197,0.071428571,0.196394687,0.131147541,0.073333333,0.254709255,0.052071669
F00408,I,0.078239051,0,0.037950664,0.06557377,0.006666667,0.176904177,0.045912654
F00409,I,0.077326642,0.026785714,0.131878558,0.06557377,0.046666667,0.083538084,0.047032475
F00410,I,0.00729927,0,0.011385199,0,0,0.011466011,0.003359462
F00411,I,0.280793796,0.348214286,0.313092979,0.540983607,0.333333333,0.335790336,0.206606943
F00412,I,0.110173358,0.035714286,0.065464896,0.163934426,0.02,0.244062244,0.055431131
F00413,I,0.06455292,0.0625,0.126185958,0.049180328,0.053333333,0.056511057,0.035274356
F00414,I,0.184306569,0.133928571,0.188804554,0.163934426,0.126666667,0.296478296,0.113661814
F00415,I,0.241788321,0.160714286,0.222011385,0.262295082,0.12,0.406224406,0.155655095
F00416,I,0.024406934,0,0.021821632,0.032786885,0,0.048321048,0.01287794
F00417,I,0.01459854,0.008928571,0.004743833,0.016393443,0.013333333,0.035217035,0.006718925
F00418,I,0.369525547,0.232142857,0.110056926,0.229508197,0.18,0.402948403,0.529115342
F00419,I,0.003193431,0,0.0028463,0.032786885,0,0.005733006,0.001119821
F00420,I,0.120437956,0.178571429,0.170777989,0.131147541,0.066666667,0.145782146,0.073908175
F00421,I,0.099908759,0.044642857,0.074003795,0.262295082,0.073333333,0.193284193,0.051511758
F00422,I,0.119297445,0.089285714,0.077798861,0.081967213,0.053333333,0.24979525,0.063269877
F00424,I,0.153968978,0.071428571,0.09487666,0.229508197,0.1,0.297297297,0.097984323
F00425,I,0.434306569,0.473214286,0.471537002,0.62295082,0.38,0.543816544,0.333146697
F00428,I,0.372262774,0.366071429,0.384250474,0.639344262,0.346666667,0.520884521,0.25699888
F00429,I,0.020529197,0.008928571,0.010436433,0.016393443,0.02,0.045864046,0.010078387
F00430,I,0.013001825,0,0.004743833,0.016393443,0.02,0.03030303,0.006159015
F00431,I,0.011633212,0,0.006641366,0.016393443,0,0.033579034,0.001119821
F00432,I,0.051094891,0.017857143,0.037950664,0.049180328,0.013333333,0.092547093,0.035834267
F00433,I,0.060903285,0.017857143,0.023719165,0.032786885,0,0.17035217,0.016797312
F00434,I,0.007071168,0.008928571,0.0028463,0.016393443,0.006666667,0.016380016,0.002799552
F00438,I,0.006614964,0,0.0056926,0.016393443,0.006666667,0.015561016,0.001119821
F00439,I,0.000912409,0,0,0,0,0.003276003,0
F00440,I,0.03854927,0.035714286,0.026565465,0.081967213,0.02,0.083538084,0.015117581
F00441,I,0.017791971,0.008928571,0.010436433,0.016393443,0.02,0.040950041,0.006718925
F00442,I,0.024406934,0.017857143,0.017077799,0.114754098,0.02,0.049140049,0.009518477
F00443,I,0.193886861,0.232142857,0.19829222,0.360655738,0.113333333,0.313677314,0.10806271
F00444,I,0.169708029,0.035714286,0.117647059,0.196721311,0.04,0.327600328,0.110862262
F00445,I,0.107208029,0.044642857,0.143263757,0.147540984,0.06,0.178542179,0.043673012
F00446,I,0.399178832,0.5,0.44402277,0.672131148,0.366666667,0.488124488,0.298992161
F00447,I,0.143020073,0.035714286,0.081593928,0.196721311,0.033333333,0.324324324,0.069428891
F00448,I,0.032162409,0,0.007590133,0.032786885,0,0.096642097,0.007278835
F00449,I,0.083941606,0.017857143,0.045540797,0.06557377,0,0.194922195,0.042553191
F00450,I,0.022354015,0.017857143,0.0056926,0.049180328,0.026666667,0.054054054,0.009518477
F00451,I,0.10310219,0.053571429,0.162239089,0.229508197,0.106666667,0.123669124,0.052631579
F00452,I,0.034215328,0.044642857,0.036053131,0.049180328,0.026666667,0.04995905,0.021836506
F00453,I,0.06455292,0.053571429,0.124288425,0.06557377,0.053333333,0.066339066,0.029675252
F00454,I,0.034899635,0,0.010436433,0.049180328,0.006666667,0.097461097,0.010638298
F00455,I,0.085310219,0.035714286,0.049335863,0.06557377,0.02,0.187551188,0.045912654
F00457,I,0.199589416,0.044642857,0.137571157,0.245901639,0.046666667,0.345618346,0.157334826
F00458,I,0.244981752,0.160714286,0.048387097,0.114754098,0.033333333,0.296478296,0.353303471
F00459,I,0.051094891,0.026785714,0.022770398,0.049180328,0.006666667,0.114660115,0.029675252
F00460,I,0.062956204,0.035714286,0.123339658,0.049180328,0.066666667,0.062244062,0.029675252
F00461,I,0.094890511,0.026785714,0.131878558,0.06557377,0.053333333,0.144963145,0.047592385
F00462,I,0.069114964,0.026785714,0.124288425,0.032786885,0.046666667,0.077805078,0.036394177
F00463,I,0.309534672,0.169642857,0.280834915,0.491803279,0.233333333,0.451269451,0.238521837
F00464,I,0.270301095,0.4375,0.250474383,0.360655738,0.113333333,0.407862408,0.187569989
F00465,I,0.067290146,0.026785714,0.123339658,0.049180328,0.046666667,0.072891073,0.035274356
F00466,I,0.125,0.035714286,0.078747628,0.278688525,0.053333333,0.275184275,0.055991041
F00467,I,0.369297445,0.232142857,0.366223909,0.606557377,0.226666667,0.51023751,0.287234043
F00468,I,0.22604927,0.080357143,0.180265655,0.31147541,0.06,0.424242424,0.137737962
F00469,I,0.201414234,0.080357143,0.144212524,0.262295082,0.086666667,0.367731368,0.136618141
F00470,I,0.03649635,0.017857143,0.018975332,0.098360656,0.02,0.083538084,0.015117581
F00471,I,0.062728102,0.044642857,0.124288425,0.032786885,0.046666667,0.065520066,0.027995521
F00472,I,0.017107664,0,0.001897533,0,0,0.057330057,0.001679731
F00473,I,0.15625,0.035714286,0.083491461,0.06557377,0.033333333,0.293202293,0.126539754
F00474,I,0.339872263,0.375,0.361480076,0.606557377,0.326666667,0.427518428,0.25699888
F00475,I,0.141195255,0.098214286,0.121442125,0.327868852,0.18,0.179361179,0.119820829
F00476,I,0.28125,0.205357143,0.291271347,0.475409836,0.3,0.375921376,0.207166853
F00477,I,0.067518248,0.035714286,0.122390892,0.049180328,0.06,0.077805078,0.031354983
F00478,I,0.082344891,0.035714286,0.039848197,0.098360656,0.026666667,0.204750205,0.030795073
F00479,I,0.093293796,0.044642857,0.063567362,0.180327869,0.026666667,0.201474201,0.042553191
F00480,I,0.130702555,0.071428571,0.118595825,0.262295082,0.086666667,0.254709255,0.055991041
F00481,I,0.129790146,0.044642857,0.057874763,0.098360656,0.02,0.246519247,0.10806271
F00482,I,0.022125912,0.017857143,0.011385199,0.06557377,0.026666667,0.036855037,0.016797312
F00484,I,0.160583942,0.133928571,0.196394687,0.327868852,0.206666667,0.168714169,0.125979843
F00485,I,0.328923358,0.223214286,0.330170778,0.508196721,0.3,0.479115479,0.228443449
F00486,I,0.339644161,0.223214286,0.339658444,0.573770492,0.286666667,0.494676495,0.237402016
F00487,I,0.036952555,0.044642857,0.026565465,0.032786885,0.026666667,0.07043407,0.020716685
F00488,I,0.695483577,0.651785714,0.601518027,0.721311475,0.513333333,0.769041769,0.717805151
F00489,I,0.000684307,0,0.000948767,0,0,0.001638002,0
F00490,I,0.39370438,0.258928571,0.163187856,0.196721311,0.193333333,0.424242424,0.54087346
F00492,I,0.095346715,0.017857143,0.064516129,0.147540984,0.026666667,0.17035217,0.071108623
F00493,I,0.015739051,0,0.009487666,0.016393443,0.006666667,0.036036036,0.007278835
F00494,I,0.000684307,0,0,0,0,0.000819001,0.001119821
F00495,I,0.000912409,0,0,0,0,0.003276003,0
F00497,I,0.107436131,0.035714286,0.068311195,0.081967213,0.02,0.244881245,0.049272116
F00498,I,0.107892336,0.026785714,0.074003795,0.049180328,0.026666667,0.217035217,0.06718925
F00499,I,0.096259124,0.026785714,0.052182163,0.06557377,0.013333333,0.1998362,0.063829787
F00500,I,0.017791971,0,0.007590133,0.049180328,0,0.046683047,0.005599104
F00501,I,0.123859489,0.241071429,0.117647059,0.245901639,0.126666667,0.147420147,0.099664054
F00502,I,0.054744526,0.017857143,0.052182163,0.081967213,0.013333333,0.10974611,0.023516237
F00503,I,0.220118613,0.196428571,0.230550285,0.327868852,0.26,0.316134316,0.142777156
F00504,I,0.008667883,0,0.007590133,0.016393443,0,0.018837019,0.003359462
F00505,I,0.077326642,0.107142857,0.040796964,0.131147541,0.026666667,0.141687142,0.055431131
F00506,I,0.436131387,0.517857143,0.465844402,0.655737705,0.493333333,0.542178542,0.328667413
F00507,I,0.096715328,0.089285714,0.134724858,0.213114754,0.113333333,0.101556102,0.066069429
F00508,I,0.060218978,0.026785714,0.05028463,0.180327869,0.053333333,0.107289107,0.032474804
F00509,I,0.247490876,0.214285714,0.205882353,0.37704918,0.166666667,0.38984439,0.179171333
F00510,I,0.376368613,0.419642857,0.390891841,0.491803279,0.24,0.531531532,0.266517357
F00511,I,0.03854927,0.017857143,0.019924099,0.081967213,0,0.071253071,0.030235162
F00512,I,0.237910584,0.071428571,0.042694497,0.098360656,0.026666667,0.28992629,0.350503919
F00515,I,0.176322993,0.178571429,0.218216319,0.459016393,0.3,0.15970516,0.142777156
F00516,I,0.107436131,0.053571429,0.10056926,0.245901639,0.066666667,0.185913186,0.059910414
F00517,I,0.15625,0.133928571,0.202087287,0.344262295,0.213333333,0.137592138,0.132138858
F00518,I,0.046532847,0.008928571,0.017077799,0.049180328,0.013333333,0.116298116,0.021276596
F00519,I,0.010948905,0.008928571,0.001897533,0.016393443,0.006666667,0.029484029,0.003919373
F00520,I,0.50524635,0.544642857,0.540796964,0.721311475,0.46,0.601965602,0.412094065
F00521,I,0.097627737,0.008928571,0.05597723,0.147540984,0.026666667,0.199017199,0.062709966
F00522,I,0.06455292,0.107142857,0.034155598,0.131147541,0.006666667,0.108108108,0.052631579
F00523,I,0.003193431,0,0,0,0,0.011466011,0
F00524,I,0.125684307,0.017857143,0.021821632,0.06557377,0,0.245700246,0.124300112
F00525,I,0.001824818,0,0,0,0,0.006552007,0
F00526,I,0.64165146,0.616071429,0.568311195,0.655737705,0.406666667,0.744471744,0.63549832
F00528,I,0.02395073,0.035714286,0.021821632,0.032786885,0.013333333,0.034398034,0.017917133
F00529,I,0.052235401,0.008928571,0.031309298,0.049180328,0.02,0.086814087,0.046472564
F00531,I,0.107436131,0.026785714,0.055028463,0.081967213,0.02,0.224406224,0.071668533
F00532,I,0.212591241,0.267857143,0.194497154,0.295081967,0.14,0.313677314,0.153975364
F00533,I,0.491332117,0.526785714,0.546489564,0.754098361,0.473333333,0.595413595,0.37793953
F00534,I,0.164689781,0.044642857,0.101518027,0.213114754,0.04,0.328419328,0.106382979
F00536,I,0.000684307,0,0,0,0.013333333,0,0.00055991
F00537,I,0.010036496,0.008928571,0.000948767,0.016393443,0.013333333,0.026208026,0.003919373
F00538,I,0.022354015,0,0.004743833,0.06557377,0,0.043407043,0.020156775
F00539,I,0.004105839,0,0.0028463,0,0,0.011466011,0.00055991
F00540,I,0.008211679,0,0.003795066,0.032786885,0.006666667,0.01965602,0.002799552
F00541,I,0.308166058,0.125,0.272296015,0.327868852,0.253333333,0.41031941,0.274916013
F00542,I,0.029425182,0.026785714,0.010436433,0.032786885,0.02,0.072891073,0.011758119
F00543,I,0.011177007,0.008928571,0.0028463,0.016393443,0.02,0.027027027,0.004479283
F00544,I,0.158759124,0.133928571,0.20398482,0.344262295,0.206666667,0.148239148,0.130459127
F00545,I,0.000684307,0,0,0,0.013333333,0,0.00055991
F00546,I,0.012317518,0.008928571,0.004743833,0.016393443,0.013333333,0.031941032,0.003359462
F00547,I,0.000228102,0,0.000948767,0,0,0,0
F00548,I,0.00205292,0,0.001897533,0,0.013333333,0.003276003,0.00055991
F00549,I,0.010948905,0.008928571,0.003795066,0.016393443,0.02,0.025389025,0.004479283
F00551,I,0.004562044,0,0.0028463,0.016393443,0.006666667,0.011466011,0.00055991
F00552,I,0.008211679,0.008928571,0.0028463,0.016393443,0,0.023751024,0.001119821
F00553,I,0.001596715,0,0,0,0,0.005733006,0
F00554,I,0.019388686,0,0.007590133,0.049180328,0,0.052416052,0.005599104
F00555,I,0.000228102,0,0,0,0.006666667,0,0
F00556,I,0.01665146,0.008928571,0.003795066,0.016393443,0.006666667,0.046683047,0.005039194
F00557,I,0.044023723,0.008928571,0.023719165,0.049180328,0.013333333,0.082719083,0.034154535
F00558,I,0.000228102,0,0,0,0.006666667,0,0
F00559,I,0,0,0,0,0,0,0
F00563,I,0.083029197,0.125,0.046489564,0.229508197,0.033333333,0.148239148,0.056550952
F00564,I,0.000228102,0,0,0,0.006666667,0,0
F00565,I,0.094206204,0.035714286,0.138519924,0.06557377,0.06,0.117117117,0.059910414
F00566,I,0.04060219,0.017857143,0.019924099,0.032786885,0.02,0.075348075,0.032474804
F00569,I,0.008667883,0.008928571,0.0028463,0.016393443,0.013333333,0.018837019,0.004479283
F00570,I,0.011633212,0.008928571,0.0028463,0.016393443,0.02,0.027027027,0.005599104
F00571,I,0.000912409,0,0.001897533,0,0,0.001638002,0
F00572,I,0.006386861,0,0.0028463,0.016393443,0.02,0.013923014,0.002239642
F00573,I,0.009124088,0.008928571,0.010436433,0.032786885,0.006666667,0.018837019,0.001119821
F00574,I,0.002281022,0,0,0,0,0.008190008,0
F00576,I,0.493156934,0.508928571,0.528462998,0.754098361,0.313333333,0.642096642,0.375699888
F00577,I,0.127281022,0.178571429,0.174573055,0.180327869,0.1,0.158886159,0.075027996
F00578,I,0.076642336,0.080357143,0.118595825,0.213114754,0.113333333,0.063063063,0.053191489
F00579,I,0.288093066,0.1875,0.305502846,0.393442623,0.166666667,0.446355446,0.182530795
F00580,I,0.011633212,0,0.0028463,0.016393443,0,0.033579034,0.003359462
F00581,I,0.032162409,0,0.020872865,0.032786885,0,0.07043407,0.017357223
F00582,I,0.110857664,0.044642857,0.079696395,0.262295082,0.073333333,0.238329238,0.044232923
F00583,I,0.053604015,0.008928571,0.033206831,0.049180328,0.013333333,0.099099099,0.04087346
F00586,I,0.204379562,0.142857143,0.179316888,0.295081967,0.1,0.387387387,0.103583427
F00587,I,0.043339416,0,0.015180266,0.049180328,0.006666667,0.104013104,0.024076148
F00588,I,0.114963504,0.026785714,0.152751423,0.147540984,0.06,0.1998362,0.043673012
F00590,I,0.201870438,0.053571429,0.129032258,0.295081967,0.06,0.394758395,0.131019037
F00591,I,0.118613139,0.053571429,0.110056926,0.229508197,0.053333333,0.236691237,0.048712206
F00592,I,0.093293796,0.071428571,0.042694497,0.147540984,0.06,0.208026208,0.047032475
F00593,I,0.101277372,0.008928571,0.05597723,0.131147541,0.026666667,0.235872236,0.047032475
F00594,I,0.099908759,0.026785714,0.04743833,0.098360656,0.033333333,0.186732187,0.08174692
F00595,I,0.129333942,0.035714286,0.069259962,0.196721311,0.033333333,0.293202293,0.064389698
F00596,I,0.261177007,0.25,0.268500949,0.426229508,0.12,0.423423423,0.152855543
F00597,I,0.079379562,0.035714286,0.057874763,0.147540984,0.02,0.15970516,0.042553191
F00598,I,0.089872263,0.026785714,0.05313093,0.131147541,0.033333333,0.167895168,0.065509518
F00600,I,0.434078467,0.553571429,0.4971537,0.68852459,0.4,0.534807535,0.314669653
F00601,I,0.000228102,0,0,0,0,0.000819001,0
F00602,I,0.107208029,0.035714286,0.092030361,0.147540984,0.033333333,0.189189189,0.069428891
F00603,I,0.052919708,0.017857143,0.033206831,0.114754098,0.013333333,0.095004095,0.039193729
F00604,I,0.151687956,0.026785714,0.10056926,0.196721311,0.04,0.290745291,0.102463606
F00605,I,0.101961679,0.035714286,0.065464896,0.131147541,0.013333333,0.232596233,0.044792833
F00606,I,0.007983577,0,0.001897533,0.016393443,0,0.017199017,0.006159015
F00607,I,0.166058394,0.053571429,0.185009488,0.098360656,0.066666667,0.26044226,0.10806271
F00608,I,0.031934307,0.008928571,0.017077799,0.032786885,0.013333333,0.054054054,0.028555431
F00609,I,0.124315693,0.223214286,0.115749526,0.229508197,0.046666667,0.195741196,0.077267637
F00610,I,0.118613139,0.044642857,0.089184061,0.262295082,0.073333333,0.235872236,0.059350504
F00611,I,0.06044708,0.008928571,0.034155598,0.131147541,0.013333333,0.151515152,0.018477044
F00612,I,0.05314781,0,0.022770398,0.131147541,0.013333333,0.138411138,0.016797312
F00613,I,0.005702555,0,0.012333966,0,0.006666667,0.008190008,0.00055991
F00614,I,0.148266423,0.053571429,0.129032258,0.262295082,0.066666667,0.257985258,0.093505039
F00615,I,0.001368613,0,0.000948767,0,0.006666667,0.003276003,0
F00616,I,0.006614964,0,0.0028463,0.016393443,0.013333333,0.016380016,0.001679731
F00617,I,0.000456204,0,0,0.016393443,0,0.000819001,0
F00619,I,0.052235401,0,0.033206831,0.049180328,0,0.100737101,0.038073908
F00620,I,0.013914234,0,0.018026565,0,0,0.01965602,0.010078387
F00621,I,0.076414234,0.017857143,0.039848197,0.06557377,0,0.182637183,0.035834267
F00622,I,0.091012774,0.017857143,0.049335863,0.131147541,0.013333333,0.219492219,0.037513998
F00623,I,0.100593066,0.035714286,0.060721063,0.06557377,0.02,0.242424242,0.039193729
F00624,I,0.125228102,0.0625,0.107210626,0.245901639,0.073333333,0.248157248,0.055991041
F00625,I,0.226961679,0.107142857,0.180265655,0.344262295,0.113333333,0.413595414,0.139977604
F00626,I,0.127509124,0.044642857,0.086337761,0.163934426,0.026666667,0.271908272,0.065509518
F00627,I,0.001140511,0,0,0.016393443,0,0.001638002,0.001119821
F00629,I,0.099908759,0.026785714,0.055028463,0.06557377,0.013333333,0.21048321,0.063829787
F00630,I,0.128649635,0.053571429,0.112903226,0.196721311,0.046666667,0.253890254,0.061590146
F00631,I,0.061815693,0.017857143,0.018975332,0.049180328,0,0.161343161,0.02743561
F00632,I,0.04790146,0.008928571,0.027514231,0.049180328,0.02,0.085995086,0.038633819
F00633,I,0.021669708,0,0.013282732,0.049180328,0,0.052416052,0.007838746
F00634,I,0.076642336,0.017857143,0.023719165,0.049180328,0,0.180999181,0.047592385
F00635,I,0.005702555,0,0.007590133,0,0,0.009009009,0.003359462
F00638,I,0.003649635,0,0,0.032786885,0.006666667,0.00982801,0.00055991
F00639,I,0.112682482,0.026785714,0.059772296,0.06557377,0.013333333,0.24979525,0.065509518
F00640,I,0.004790146,0,0.003795066,0,0,0.008190008,0.003919373
F00642,I,0.005018248,0,0.000948767,0.032786885,0,0.014742015,0.00055991
F00643,I,0.017335766,0.008928571,0.008538899,0.032786885,0,0.037674038,0.010078387
F00644,I,0.001824818,0,0,0,0,0.006552007,0
F00645,I,0.057709854,0.008928571,0.019924099,0.049180328,0.006666667,0.161343161,0.016797312
F00646,I,0.092381387,0.035714286,0.04743833,0.06557377,0.013333333,0.202293202,0.054871221
F00648,I,0.017335766,0,0.001897533,0,0,0.058149058,0.001679731
